Fecha;Tipo vacuna;Territorio;Medida;Valor;
12/01/2021;TOTAL;Andalucía;Dosis administradas ;96533;
12/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;68,80715634912148;
12/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
12/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;96532;
12/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;68,80644356534445;
12/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
12/01/2021;Moderna;Andalucía;Dosis administradas ;1;
12/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
12/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
12/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
12/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
12/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
12/01/2021;Janssen;Andalucía;Dosis administradas ;0;
12/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
11/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
11/01/2021;TOTAL;Andalucía;Dosis administradas ;83736;
11/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;59,68566235432482;
11/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
11/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;83735;
11/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;59,68494957054777;
11/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
11/01/2021;Moderna;Andalucía;Dosis administradas ;1;
11/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
11/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
11/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
11/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
11/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
11/01/2021;Janssen;Andalucía;Dosis administradas ;0;
11/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
10/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
10/01/2021;TOTAL;Andalucía;Dosis administradas ;82976;
10/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;59,14394668377347;
10/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
10/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;82975;
10/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;59,14323389999644;
10/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
10/01/2021;Moderna;Andalucía;Dosis administradas ;1;
10/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
10/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
10/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
10/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
10/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
10/01/2021;Janssen;Andalucía;Dosis administradas ;0;
10/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
09/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
09/01/2021;TOTAL;Andalucía;Dosis administradas ;82656;
09/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;58,91585587512028;
09/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
09/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;82655;
09/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;58,91514309134324;
09/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
09/01/2021;Moderna;Andalucía;Dosis administradas ;1;
09/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
09/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
09/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
09/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
09/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
09/01/2021;Janssen;Andalucía;Dosis administradas ;0;
09/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
08/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
08/01/2021;TOTAL;Andalucía;Dosis administradas ;71034;
08/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;50,63188281834705;
08/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
08/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;71033;
08/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;50,63117003457002;
08/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
08/01/2021;Moderna;Andalucía;Dosis administradas ;1;
08/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
08/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
08/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
08/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
08/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
08/01/2021;Janssen;Andalucía;Dosis administradas ;0;
08/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
07/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
07/01/2021;TOTAL;Andalucía;Dosis administradas ;55261;
07/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;39,38914430307566;
07/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
07/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;55260;
07/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;39,38843151929862;
07/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
07/01/2021;Moderna;Andalucía;Dosis administradas ;1;
07/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
07/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
07/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
07/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
07/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
07/01/2021;Janssen;Andalucía;Dosis administradas ;0;
07/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
06/01/2021;TOTAL;Andalucía;Dosis recibidas ;140295;
06/01/2021;TOTAL;Andalucía;Dosis administradas ;55254;
06/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;39,384154816636375;
06/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;140295;
06/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;55253;
06/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;39,383442032859335;
06/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
06/01/2021;Moderna;Andalucía;Dosis administradas ;1;
06/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
06/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
06/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
06/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
06/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
06/01/2021;Janssen;Andalucía;Dosis administradas ;0;
06/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
05/01/2021;TOTAL;Andalucía;Dosis recibidas ;0;
05/01/2021;TOTAL;Andalucía;Dosis administradas ;41308;
05/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;-;
05/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;0;
05/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;41307;
05/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;-;
05/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
05/01/2021;Moderna;Andalucía;Dosis administradas ;1;
05/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
05/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
05/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
05/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
05/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
05/01/2021;Janssen;Andalucía;Dosis administradas ;0;
05/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
04/01/2021;TOTAL;Andalucía;Dosis recibidas ;0;
04/01/2021;TOTAL;Andalucía;Dosis administradas ;26421;
04/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;-;
04/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;0;
04/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;26420;
04/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;-;
04/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
04/01/2021;Moderna;Andalucía;Dosis administradas ;1;
04/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
04/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
04/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
04/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
04/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
04/01/2021;Janssen;Andalucía;Dosis administradas ;0;
04/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
03/01/2021;TOTAL;Andalucía;Dosis recibidas ;0;
03/01/2021;TOTAL;Andalucía;Dosis administradas ;25252;
03/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;-;
03/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;0;
03/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;25251;
03/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;-;
03/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
03/01/2021;Moderna;Andalucía;Dosis administradas ;1;
03/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
03/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
03/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
03/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
03/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
03/01/2021;Janssen;Andalucía;Dosis administradas ;0;
03/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
02/01/2021;TOTAL;Andalucía;Dosis recibidas ;0;
02/01/2021;TOTAL;Andalucía;Dosis administradas ;22104;
02/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;-;
02/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;0;
02/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;22103;
02/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;-;
02/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
02/01/2021;Moderna;Andalucía;Dosis administradas ;1;
02/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
02/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
02/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
02/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
02/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
02/01/2021;Janssen;Andalucía;Dosis administradas ;0;
02/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;
01/01/2021;TOTAL;Andalucía;Dosis recibidas ;0;
01/01/2021;TOTAL;Andalucía;Dosis administradas ;22104;
01/01/2021;TOTAL;Andalucía;Porcentaje adm/recib;-;
01/01/2021;Pfizer/BioNtech;Andalucía;Dosis recibidas ;0;
01/01/2021;Pfizer/BioNtech;Andalucía;Dosis administradas ;22103;
01/01/2021;Pfizer/BioNtech;Andalucía;Porcentaje adm/recib;-;
01/01/2021;Moderna;Andalucía;Dosis recibidas ;0;
01/01/2021;Moderna;Andalucía;Dosis administradas ;1;
01/01/2021;Moderna;Andalucía;Porcentaje adm/recib;-;
01/01/2021;AstraZeneca/Oxford;Andalucía;Dosis recibidas ;0;
01/01/2021;AstraZeneca/Oxford;Andalucía;Dosis administradas ;0;
01/01/2021;AstraZeneca/Oxford;Andalucía;Porcentaje adm/recib;;
01/01/2021;Janssen;Andalucía;Dosis recibidas ;0;
01/01/2021;Janssen;Andalucía;Dosis administradas ;0;
01/01/2021;Janssen;Andalucía;Porcentaje adm/recib;;

          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
               
               
          
          
               
                    
               
               
