Fecha;Territorio;Tipo vacuna;Medida;Valor;
21/06/2021;Andalucía;Moderna;Dosis administradas;574251;
21/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1117484;
21/06/2021;Andalucía;Janssen;Dosis administradas;116562;
21/06/2021;Andalucía;Novavax;Dosis administradas;;
21/06/2021;Almería;TOTAL;Dosis administradas;537002;
21/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;369565;
21/06/2021;Almería;Moderna;Dosis administradas;62069;
21/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;94618;
21/06/2021;Almería;Janssen;Dosis administradas;10750;
21/06/2021;Almería;Novavax;Dosis administradas;;
21/06/2021;Cádiz;TOTAL;Dosis administradas;961556;
21/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;697785;
21/06/2021;Cádiz;Moderna;Dosis administradas;73850;
21/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;164472;
21/06/2021;Cádiz;Janssen;Dosis administradas;25449;
21/06/2021;Cádiz;Novavax;Dosis administradas;;
21/06/2021;Córdoba;TOTAL;Dosis administradas;659368;
21/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;470273;
21/06/2021;Córdoba;Moderna;Dosis administradas;60095;
21/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;115254;
21/06/2021;Córdoba;Janssen;Dosis administradas;13746;
21/06/2021;Córdoba;Novavax;Dosis administradas;;
21/06/2021;Granada;TOTAL;Dosis administradas;728923;
21/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;519789;
21/06/2021;Granada;Moderna;Dosis administradas;74962;
21/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;128073;
21/06/2021;Granada;Janssen;Dosis administradas;6099;
21/06/2021;Granada;Novavax;Dosis administradas;;
21/06/2021;Huelva;TOTAL;Dosis administradas;394417;
21/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;268484;
21/06/2021;Huelva;Moderna;Dosis administradas;38651;
21/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;74207;
21/06/2021;Huelva;Janssen;Dosis administradas;13075;
21/06/2021;Huelva;Novavax;Dosis administradas;;
21/06/2021;Jaén;TOTAL;Dosis administradas;518637;
21/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;368973;
21/06/2021;Jaén;Moderna;Dosis administradas;47293;
21/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;92676;
21/06/2021;Jaén;Janssen;Dosis administradas;9695;
21/06/2021;Jaén;Novavax;Dosis administradas;;
21/06/2021;Málaga;TOTAL;Dosis administradas;1236199;
21/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;932441;
21/06/2021;Málaga;Moderna;Dosis administradas;89437;
21/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;199999;
21/06/2021;Málaga;Janssen;Dosis administradas;14322;
21/06/2021;Málaga;Novavax;Dosis administradas;;
21/06/2021;Sevilla;TOTAL;Dosis administradas;1479578;
21/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;1080073;
21/06/2021;Sevilla;Moderna;Dosis administradas;127894;
21/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;248185;
21/06/2021;Sevilla;Janssen;Dosis administradas;23426;
21/06/2021;Sevilla;Novavax;Dosis administradas;;
18/06/2021;Andalucía;TOTAL;Dosis administradas;6369550;
18/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4613991;
18/06/2021;Andalucía;Moderna;Dosis administradas;548424;
18/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1098230;
18/06/2021;Andalucía;Janssen;Dosis administradas;108905;
18/06/2021;Andalucía;Novavax;Dosis administradas;;
18/06/2021;Almería;TOTAL;Dosis administradas;518225;
18/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;358770;
18/06/2021;Almería;Moderna;Dosis administradas;57561;
18/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;91801;
18/06/2021;Almería;Janssen;Dosis administradas;10093;
18/06/2021;Almería;Novavax;Dosis administradas;;
18/06/2021;Cádiz;TOTAL;Dosis administradas;940308;
18/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;682889;
18/06/2021;Cádiz;Moderna;Dosis administradas;70876;
18/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;162781;
18/06/2021;Cádiz;Janssen;Dosis administradas;23762;
18/06/2021;Cádiz;Novavax;Dosis administradas;;
18/06/2021;Córdoba;TOTAL;Dosis administradas;644742;
18/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;462135;
18/06/2021;Córdoba;Moderna;Dosis administradas;57518;
18/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;112343;
18/06/2021;Córdoba;Janssen;Dosis administradas;12746;
18/06/2021;Córdoba;Novavax;Dosis administradas;;
18/06/2021;Granada;TOTAL;Dosis administradas;712580;
18/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;511864;
18/06/2021;Granada;Moderna;Dosis administradas;71689;
18/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;123510;
18/06/2021;Granada;Janssen;Dosis administradas;5517;
18/06/2021;Granada;Novavax;Dosis administradas;;
18/06/2021;Huelva;TOTAL;Dosis administradas;383823;
18/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;262776;
18/06/2021;Huelva;Moderna;Dosis administradas;37506;
18/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;71950;
18/06/2021;Huelva;Janssen;Dosis administradas;11591;
18/06/2021;Huelva;Novavax;Dosis administradas;;
18/06/2021;Jaén;TOTAL;Dosis administradas;506441;
18/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;361815;
18/06/2021;Jaén;Moderna;Dosis administradas;44164;
18/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;91000;
18/06/2021;Jaén;Janssen;Dosis administradas;9462;
18/06/2021;Jaén;Novavax;Dosis administradas;;
18/06/2021;Málaga;TOTAL;Dosis administradas;1210882;
18/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;912986;
18/06/2021;Málaga;Moderna;Dosis administradas;85567;
18/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;198649;
18/06/2021;Málaga;Janssen;Dosis administradas;13680;
18/06/2021;Málaga;Novavax;Dosis administradas;;
18/06/2021;Sevilla;TOTAL;Dosis administradas;1452549;
18/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;1060756;
18/06/2021;Sevilla;Moderna;Dosis administradas;123543;
18/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;246196;
18/06/2021;Sevilla;Janssen;Dosis administradas;22054;
18/06/2021;Sevilla;Novavax;Dosis administradas;;
17/06/2021;Andalucía;TOTAL;Dosis administradas;6245487;
17/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4518746;
17/06/2021;Andalucía;Moderna;Dosis administradas;534419;
17/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1090101;
17/06/2021;Andalucía;Janssen;Dosis administradas;102221;
17/06/2021;Andalucía;Novavax;Dosis administradas;;
17/06/2021;Almería;TOTAL;Dosis administradas;508441;
17/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;351677;
17/06/2021;Almería;Moderna;Dosis administradas;56278;
17/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;91075;
17/06/2021;Almería;Janssen;Dosis administradas;9411;
17/06/2021;Almería;Novavax;Dosis administradas;;
17/06/2021;Cádiz;TOTAL;Dosis administradas;922588;
17/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;670824;
17/06/2021;Cádiz;Moderna;Dosis administradas;69101;
17/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;161126;
17/06/2021;Cádiz;Janssen;Dosis administradas;21537;
17/06/2021;Cádiz;Novavax;Dosis administradas;;
17/06/2021;Córdoba;TOTAL;Dosis administradas;633461;
17/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;452839;
17/06/2021;Córdoba;Moderna;Dosis administradas;56467;
17/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;111715;
17/06/2021;Córdoba;Janssen;Dosis administradas;12440;
17/06/2021;Córdoba;Novavax;Dosis administradas;;
17/06/2021;Granada;TOTAL;Dosis administradas;697780;
17/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;501264;
17/06/2021;Granada;Moderna;Dosis administradas;68247;
17/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;123141;
17/06/2021;Granada;Janssen;Dosis administradas;5128;
17/06/2021;Granada;Novavax;Dosis administradas;;
17/06/2021;Huelva;TOTAL;Dosis administradas;376441;
17/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;257062;
17/06/2021;Huelva;Moderna;Dosis administradas;36540;
17/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;71942;
17/06/2021;Huelva;Janssen;Dosis administradas;10897;
17/06/2021;Huelva;Novavax;Dosis administradas;;
17/06/2021;Jaén;TOTAL;Dosis administradas;498026;
17/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;355417;
17/06/2021;Jaén;Moderna;Dosis administradas;44110;
17/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;89914;
17/06/2021;Jaén;Janssen;Dosis administradas;8585;
17/06/2021;Jaén;Novavax;Dosis administradas;;
17/06/2021;Málaga;TOTAL;Dosis administradas;1187061;
17/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;894104;
17/06/2021;Málaga;Moderna;Dosis administradas;83297;
17/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;196702;
17/06/2021;Málaga;Janssen;Dosis administradas;12958;
17/06/2021;Málaga;Novavax;Dosis administradas;;
17/06/2021;Sevilla;TOTAL;Dosis administradas;1421689;
17/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;1035559;
17/06/2021;Sevilla;Moderna;Dosis administradas;120379;
17/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;244486;
17/06/2021;Sevilla;Janssen;Dosis administradas;21265;
17/06/2021;Sevilla;Novavax;Dosis administradas;;
16/06/2021;Andalucía;TOTAL;Dosis administradas;6116399;
16/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4414616;
16/06/2021;Andalucía;Moderna;Dosis administradas;519999;
16/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1083816;
16/06/2021;Andalucía;Janssen;Dosis administradas;97968;
16/06/2021;Andalucía;Novavax;Dosis administradas;;
16/06/2021;Almería;TOTAL;Dosis administradas;497715;
16/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;344346;
16/06/2021;Almería;Moderna;Dosis administradas;54132;
16/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;90427;
16/06/2021;Almería;Janssen;Dosis administradas;8810;
16/06/2021;Almería;Novavax;Dosis administradas;;
16/06/2021;Cádiz;TOTAL;Dosis administradas;904628;
16/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;656166;
16/06/2021;Cádiz;Moderna;Dosis administradas;67893;
16/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;160034;
16/06/2021;Cádiz;Janssen;Dosis administradas;20535;
16/06/2021;Cádiz;Novavax;Dosis administradas;;
16/06/2021;Córdoba;TOTAL;Dosis administradas;619929;
16/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;442175;
16/06/2021;Córdoba;Moderna;Dosis administradas;54321;
16/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;111226;
16/06/2021;Córdoba;Janssen;Dosis administradas;12207;
16/06/2021;Córdoba;Novavax;Dosis administradas;;
16/06/2021;Granada;TOTAL;Dosis administradas;683142;
16/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;490137;
16/06/2021;Granada;Moderna;Dosis administradas;65839;
16/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;122353;
16/06/2021;Granada;Janssen;Dosis administradas;4813;
16/06/2021;Granada;Novavax;Dosis administradas;;
16/06/2021;Huelva;TOTAL;Dosis administradas;368430;
16/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;251116;
16/06/2021;Huelva;Moderna;Dosis administradas;36241;
16/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;70784;
16/06/2021;Huelva;Janssen;Dosis administradas;10289;
16/06/2021;Huelva;Novavax;Dosis administradas;;
16/06/2021;Jaén;TOTAL;Dosis administradas;489192;
16/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;347460;
16/06/2021;Jaén;Moderna;Dosis administradas;44082;
16/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;89285;
16/06/2021;Jaén;Janssen;Dosis administradas;8365;
16/06/2021;Jaén;Novavax;Dosis administradas;;
16/06/2021;Málaga;TOTAL;Dosis administradas;1161327;
16/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;871052;
16/06/2021;Málaga;Moderna;Dosis administradas;81615;
16/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;196210;
16/06/2021;Málaga;Janssen;Dosis administradas;12450;
16/06/2021;Málaga;Novavax;Dosis administradas;;
16/06/2021;Sevilla;TOTAL;Dosis administradas;1392036;
16/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;1012164;
16/06/2021;Sevilla;Moderna;Dosis administradas;115876;
16/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;243497;
16/06/2021;Sevilla;Janssen;Dosis administradas;20499;
16/06/2021;Sevilla;Novavax;Dosis administradas;;
15/06/2021;Andalucía;TOTAL;Dosis administradas;5997638;
15/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4316618;
15/06/2021;Andalucía;Moderna;Dosis administradas;508090;
15/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1079002;
15/06/2021;Andalucía;Janssen;Dosis administradas;93928;
15/06/2021;Andalucía;Novavax;Dosis administradas;;
15/06/2021;Almería;TOTAL;Dosis administradas;489916;
15/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;337953;
15/06/2021;Almería;Moderna;Dosis administradas;53410;
15/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;89998;
15/06/2021;Almería;Janssen;Dosis administradas;8555;
15/06/2021;Almería;Novavax;Dosis administradas;;
15/06/2021;Cádiz;TOTAL;Dosis administradas;885165;
15/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;639801;
15/06/2021;Cádiz;Moderna;Dosis administradas;66529;
15/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;160024;
15/06/2021;Cádiz;Janssen;Dosis administradas;18811;
15/06/2021;Cádiz;Novavax;Dosis administradas;;
15/06/2021;Córdoba;TOTAL;Dosis administradas;611342;
15/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;435037;
15/06/2021;Córdoba;Moderna;Dosis administradas;53196;
15/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;111081;
15/06/2021;Córdoba;Janssen;Dosis administradas;12028;
15/06/2021;Córdoba;Novavax;Dosis administradas;;
15/06/2021;Granada;TOTAL;Dosis administradas;669648;
15/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;479657;
15/06/2021;Granada;Moderna;Dosis administradas;63497;
15/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;121767;
15/06/2021;Granada;Janssen;Dosis administradas;4727;
15/06/2021;Granada;Novavax;Dosis administradas;;
15/06/2021;Huelva;TOTAL;Dosis administradas;360895;
15/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;244834;
15/06/2021;Huelva;Moderna;Dosis administradas;35427;
15/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;70780;
15/06/2021;Huelva;Janssen;Dosis administradas;9854;
15/06/2021;Huelva;Novavax;Dosis administradas;;
15/06/2021;Jaén;TOTAL;Dosis administradas;481953;
15/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;340947;
15/06/2021;Jaén;Moderna;Dosis administradas;44053;
15/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;88698;
15/06/2021;Jaén;Janssen;Dosis administradas;8255;
15/06/2021;Jaén;Novavax;Dosis administradas;;
15/06/2021;Málaga;TOTAL;Dosis administradas;1136447;
15/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;849128;
15/06/2021;Málaga;Moderna;Dosis administradas;79802;
15/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;195852;
15/06/2021;Málaga;Janssen;Dosis administradas;11665;
15/06/2021;Málaga;Novavax;Dosis administradas;;
15/06/2021;Sevilla;TOTAL;Dosis administradas;1362272;
15/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;989261;
15/06/2021;Sevilla;Moderna;Dosis administradas;112176;
15/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;240802;
15/06/2021;Sevilla;Janssen;Dosis administradas;20033;
15/06/2021;Sevilla;Novavax;Dosis administradas;;
14/06/2021;Andalucía;TOTAL;Dosis administradas;5907638;
14/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4250563;
14/06/2021;Andalucía;Moderna;Dosis administradas;491382;
14/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1075858;
14/06/2021;Andalucía;Janssen;Dosis administradas;89835;
14/06/2021;Andalucía;Novavax;Dosis administradas;;
14/06/2021;Almería;TOTAL;Dosis administradas;482102;
14/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;333082;
14/06/2021;Almería;Moderna;Dosis administradas;51000;
14/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;89556;
14/06/2021;Almería;Janssen;Dosis administradas;8464;
14/06/2021;Almería;Novavax;Dosis administradas;;
14/06/2021;Cádiz;TOTAL;Dosis administradas;871412;
14/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;629886;
14/06/2021;Cádiz;Moderna;Dosis administradas;63566;
14/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;160015;
14/06/2021;Cádiz;Janssen;Dosis administradas;17945;
14/06/2021;Cádiz;Novavax;Dosis administradas;;
14/06/2021;Córdoba;TOTAL;Dosis administradas;604582;
14/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;429974;
14/06/2021;Córdoba;Moderna;Dosis administradas;51831;
14/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;111075;
14/06/2021;Córdoba;Janssen;Dosis administradas;11702;
14/06/2021;Córdoba;Novavax;Dosis administradas;;
14/06/2021;Granada;TOTAL;Dosis administradas;658289;
14/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;471222;
14/06/2021;Granada;Moderna;Dosis administradas;62335;
14/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;120480;
14/06/2021;Granada;Janssen;Dosis administradas;4252;
14/06/2021;Granada;Novavax;Dosis administradas;;
14/06/2021;Huelva;TOTAL;Dosis administradas;356022;
14/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;240888;
14/06/2021;Huelva;Moderna;Dosis administradas;35224;
14/06/2021;Huelva;AstraZeneca/Oxford;Dosis administradas;70760;
14/06/2021;Huelva;Janssen;Dosis administradas;9150;
14/06/2021;Huelva;Novavax;Dosis administradas;;
14/06/2021;Jaén;TOTAL;Dosis administradas;474387;
14/06/2021;Jaén;Pfizer/BioNtech;Dosis administradas;335660;
14/06/2021;Jaén;Moderna;Dosis administradas;42429;
14/06/2021;Jaén;AstraZeneca/Oxford;Dosis administradas;88186;
14/06/2021;Jaén;Janssen;Dosis administradas;8112;
14/06/2021;Jaén;Novavax;Dosis administradas;;
14/06/2021;Málaga;TOTAL;Dosis administradas;1116188;
14/06/2021;Málaga;Pfizer/BioNtech;Dosis administradas;831854;
14/06/2021;Málaga;Moderna;Dosis administradas;78041;
14/06/2021;Málaga;AstraZeneca/Oxford;Dosis administradas;195241;
14/06/2021;Málaga;Janssen;Dosis administradas;11052;
14/06/2021;Málaga;Novavax;Dosis administradas;;
14/06/2021;Sevilla;TOTAL;Dosis administradas;1344656;
14/06/2021;Sevilla;Pfizer/BioNtech;Dosis administradas;977997;
14/06/2021;Sevilla;Moderna;Dosis administradas;106956;
14/06/2021;Sevilla;AstraZeneca/Oxford;Dosis administradas;240545;
14/06/2021;Sevilla;Janssen;Dosis administradas;19158;
14/06/2021;Sevilla;Novavax;Dosis administradas;;
11/06/2021;Andalucía;TOTAL;Dosis administradas;5751372;
11/06/2021;Andalucía;Pfizer/BioNtech;Dosis administradas;4133969;
11/06/2021;Andalucía;Moderna;Dosis administradas;468972;
11/06/2021;Andalucía;AstraZeneca/Oxford;Dosis administradas;1066298;
11/06/2021;Andalucía;Janssen;Dosis administradas;82133;
11/06/2021;Andalucía;Novavax;Dosis administradas;;
11/06/2021;Almería;TOTAL;Dosis administradas;463718;
11/06/2021;Almería;Pfizer/BioNtech;Dosis administradas;320648;
11/06/2021;Almería;Moderna;Dosis administradas;46181;
11/06/2021;Almería;AstraZeneca/Oxford;Dosis administradas;88986;
11/06/2021;Almería;Janssen;Dosis administradas;7903;
11/06/2021;Almería;Novavax;Dosis administradas;;
11/06/2021;Cádiz;TOTAL;Dosis administradas;844702;
11/06/2021;Cádiz;Pfizer/BioNtech;Dosis administradas;608833;
11/06/2021;Cádiz;Moderna;Dosis administradas;60761;
11/06/2021;Cádiz;AstraZeneca/Oxford;Dosis administradas;159665;
11/06/2021;Cádiz;Janssen;Dosis administradas;15443;
11/06/2021;Cádiz;Novavax;Dosis administradas;;
11/06/2021;Córdoba;TOTAL;Dosis administradas;593203;
11/06/2021;Córdoba;Pfizer/BioNtech;Dosis administradas;422621;
11/06/2021;Córdoba;Moderna;Dosis administradas;48630;
11/06/2021;Córdoba;AstraZeneca/Oxford;Dosis administradas;111057;
11/06/2021;Córdoba;Janssen;Dosis administradas;10895;
11/06/2021;Córdoba;Novavax;Dosis administradas;;
11/06/2021;Granada;TOTAL;Dosis administradas;644718;
11/06/2021;Granada;Pfizer/BioNtech;Dosis administradas;460966;
11/06/2021;Granada;Moderna;Dosis administradas;61442;
11/06/2021;Granada;AstraZeneca/Oxford;Dosis administradas;118418;
11/06/2021;Granada;Janssen;Dosis administradas;3892;
11/06/2021;Granada;Novavax;Dosis administradas;;
11/06/2021;Huelva;TOTAL;Dosis administradas;347785;
11/06/2021;Huelva;Pfizer/BioNtech;Dosis administradas;234305;
